dish_id,category,dish_name
76212,Pork  Fried Rice,Pork Thai Fried Rice
76213,Pork  Fried Rice,Pork Cantonese Rice
76214,Pork  Fried Rice,Pork Indo Fried Rice
76215,Chinese Pork Main,Sliced Pork With Mushroom
76216,Chinese Pork Main,Chilli Pork
76217,Chinese Pork Main,Pork Manchurian
76218,Chinese Pork Main,Schezwan Pork
76219,Chinese Pork Main,Garlic Flavored Pork
76220,Chinese Pork Main,Shredded Hot Garlic Pork
76221,Indian Thali,Pork Thali
76222,Indian Thali,Veg Thali
76223,Indian Mutton,Mutton Curry
76224,Indian Mutton,Mutton Rogan Josh
76225,Indian Mutton,Mutton Kadai
76226,Indian Mutton,Mutton Korma
76227,Indian Mutton,Mutton Dopyaza
76228,Rolls,Chicken Roll
76229,Rolls,Chicken Spring Rolls
76230,Rolls,Mixed Spring Rolls
76231,Rolls,Pork Spring Rolls
76232,Rolls,Veg Spring Roll
76233,Rolls,Egg Roll
76234,Veg Fried Rice,Veg Fried Rice
76235,Veg Fried Rice,Veg Singapore Fried Rice
76236,Veg Fried Rice,Veg Kimchi Fried Rice
76237,Veg Fried Rice,Veg Thai Fried Rice
76238,Veg Fried Rice,Veg Indo Fried Rice
76239,Veg Fried Rice,Veg Schezwan Rice
76240,Veg Fried Rice,Veg Cantonese Rice
76241,Indian Rice,Mutton Pulao
76242,Indian Rice,Chicken Pulao
76243,Indian Rice,Kashmiri Pulao
76244,Indian Rice,Paneer Rice
76245,Indian Rice,Veg Pulao
76246,Indian Rice,Matar Pulao
76247,Indian Rice,Basmati Rice
76248,Indian Rice,Jeera Rice
76249,Indian Rice,Juha Rice
76250,Appetizers Veg,Veg Baby Corn Stir Fry
76251,Appetizers Veg,Mushroom Pepper Fry
76252,Appetizers Veg,French Fries
76253,Appetizers Veg,Veg Manchurian
76254,Appetizers Veg,Veg Fritters
76255,Appetizers Veg,Crispy Veg
76256,Appetizers Veg,Crispy Honey Potato
76257,Tandoor,Tandoori Chicken
76258,Tandoor,Chicken Tikka Masala
76259,Tandoor,Chicken Tikka
76260,Tandoor,Paneer Tikka Masala
76261,Appetizers Pork,Crispy Pork
76262,Appetizers Pork,Pork Dry Fry
76263,Appetizers Pork,Pork Fritters
76264,Appetizers Pork,Pork Meat Ball
76265,Pork Soup ,Pork Wanton Soup
76266,Pork Soup ,Pork Meat Ball Soup
76267,Pork Soup ,Pork Manchow Soup
76268,Pork Soup ,Pork Lung Fung Soup
76269,Pork Soup ,Pork Clear Soup
76270,Pork Soup ,Pork Lemon Coriander Soup
76271,Pork Soup ,Pork Hot N Sour Soup
76272,Paneer,Matar Paneer
76273,Paneer,Paneer Butter Masala
76274,Paneer,Paneer Shahi Kurma
76275,Egg Noodles,Egg Schezwan Noodles
76276,Egg Noodles,Egg Fried Chow
76277,Egg Noodles,Egg Chinese Chopsuey
76278,Egg Noodles,Egg Soup Chow
76279,Egg Noodles,Egg Hakka Noodles
76280,Egg Noodles,Egg Chilli Garlic Noodles
76281,Egg Noodles,Egg Gravy Chow
76282,Egg Noodles,Egg American Chopsuey
76283,Egg Noodles,Egg Pad Thai Noodles
76284,Egg Noodles,Egg Singapore Rice Noodles
76285,Egg Noodles,Egg Thukpa Soup Noodles
76286,Mushroom Fried Rice,Mushroom Singapore Fried Rice
76287,Mushroom Fried Rice,Mushroom Kimchi Fried Rice
76288,Mushroom Fried Rice,Mushroom Thai Fried Rice
76289,Mushroom Fried Rice,Mushroom Schezwan Rice
76290,Mushroom Fried Rice,Mushroom Fried Rice
76291,Mushroom Fried Rice,Mushroom Cantonese Rice
76292,Mushroom Fried Rice,Mushroom Indo Fried Rice
76293,Chinese Combo Rice,Chicken Combo Rice
76294,Chinese Combo Rice,Pork Combo Rice
76295,Chinese Combo Rice,Veg Combo Rice
76296,Fast Food Combo,Combo Chicken Burger
76297,Fast Food Combo,Combo Pork Burger
76298,Fast Food Combo,Combo Chicken Hotdog
76299,Fast Food Combo,Combo Pork Hotdog
76300,Fast Food Combo,Combo Mushroom Burger
76301,Fast Food Combo,Combo Mushroom Hotdog
76302,Cutlet,Chicken Cutlet
76303,Cutlet,Pork Cutlet
76304,Cutlet,Veg Cutlet
76305,Appetizers Fish,Fish N Chips
76306,Appetizers Fish,Fish Finger
76307,Appetizers Fish,Chilli Fish
76308,Egg Fried Rice,Egg Kimchi Fried Rice
76309,Egg Fried Rice,Egg Indo Fried Rice
76310,Egg Fried Rice,Egg Thai Fried Rice
76311,Egg Fried Rice,Egg Fried Rice
76312,Egg Fried Rice,Egg Cantonese Rice
76313,Egg Fried Rice,Egg Schezwan Rice
76314,Egg Fried Rice,Egg Singapore Fried Rice
76315,Mix Soup,Mixed Manchow Soup
76316,Mix Soup,Mixed Burnt Garlic Soup
76317,Mix Soup,Mixed Lung Fung Soup
76318,Mix Soup,Mixed Hot N Sour Soup
76319,Mix Soup,Mixed Clear Soup
76320,Mix Soup,Mixed Lemon Coriander Soup
76321,Mushroom Soup,Mushroom Manchow Soup
76322,Mushroom Soup,Mushroom Lung Fung Soup
76323,Mushroom Soup,Mushroom Burnt Garlic Soup
76324,Mushroom Soup,Mushroom Clear Soup
76325,Mushroom Soup,Mushroom Lemon Coriander Soup
76326,Mushroom Soup,Mushroom Hot N Sour Soup
76327,Burger,Chicken Burger
76328,Burger,Mushroom Burger
76329,Burger,Veg Burger
76330,Veg Soup,Veg Manchow Soup
76331,Veg Soup,Tomato Soup
76332,Veg Soup,Veg Clear Soup
76333,Veg Soup,Veg Lung Fung Soup
76334,Veg Soup,Veg Lemon Coriander Soup
76335,Veg Soup,Veg Burnt Garlic Soup
76336,Veg Soup,Veg Hot N Sour Soup
76337,Indian Fish,Fish Curry
76338,Indian Fish,Mustard Fish Curry
76339,Indian Fish,Fish Masala
76340,Indian Fish,Fish Fry
76341,Chineese Combo Noodles,Chicken Combo Chow
76342,Chineese Combo Noodles,Pork Combo Chow
76343,Chineese Combo Noodles,Veg Combo Chow
76344,Indian Bread,Butter Naan
76345,Indian Bread,Plain Naan
76346,Indian Bread,Chapati
76347,Indian Bread,Pyaza Paratha
76348,Indian Bread,Tandoor Roti
76349,Indian Bread,Chapati With Butter
76350,Egg Soup,Egg Manchow Soup
76351,Egg Soup,Egg Bunt Garlic Soup
76352,Egg Soup,Egg Lemon Coriander Soup
76353,Egg Soup,Egg Lung Fung Soup
76354,Egg Soup,Egg Hot N Sour Soup
76355,Egg Soup,Egg Clear Soup
76356,Indian Pork,Pork Vindaloo
76357,Indian Pork,Pork Curry
76358,Dal,Dal Fry
76359,Dal,Dal Butter Masala
76360,Dal,Dal Thadka
76361,Dal,Plain Dal
76362,Indian Prawn,Prawn Masala
76363,Indian Prawn,Prawn Curry
76364,Indian Prawn,Prawn Fry Masala
76365,Wanton Frizzled,Chicken Wanton Frizzled
76366,Wanton Frizzled,Pork Wanton Frizzled
76367,Chops,Chicken Chop
76368,Chops,Pork Chop
76369,Salad,American Corn Salad
76370,Indian Combo,Non Veg Indian Combo
76371,Indian Combo,Veg Indian Combo
76372,Prawn Soup,Prawn Hot N Sour Soup
76373,Prawn Soup,Prawn Lung Fung Soup
76374,Prawn Soup,Prawn Lemon Coriander Soup
76375,Prawn Soup,Prawn Burnt Garlic Soup
76376,Prawn Soup,Prawn Clear Soup
76377,Prawn Soup,Prawn Manchow Soup
76378,Beverages,Cococola 350 Ml
76379,Beverages,Ice Tea
76380,Beverages,Sprite 350 Ml
76381,Beverages,Fresh Lime
76382,Hotdogs,Chicken Hotdogs
76383,Hotdogs,Pork Hotdogs
76384,Hotdogs,Veg Hotdogs
76385,Hotdogs,Mushroom Hotdogs
76386,Desserts,Caramel Custard
76387,Desserts,Fruit With Cream
76388,Eggs,Egg Burjia
76389,Freindship Day Special,Combo Chicken Burger
76390,Freindship Day Special,Combo Pork Burger
76391,Continental,Roasted Chicken Mashed Potato
76392,Continental,Lemon Garlic Fish
76393,Continental,Grilled Garlic Prawn
76394,Recommended,Chicken With Bones Combo
76395,Recommended,The Chicken Wagon Chips
76396,Recommended,Chicken With Bones Tossed In Tangy Sauce Only
76397,Single Order,The Chicken Wagon Fries
76398,Single Order,The Chicken Wagon Chips
76399,Single Order,Chicken Strips Only Boneless chicken 4 pieces dipping sauce
76400,Single Order,Chicken Popcorn Only
76401,Single Order,Peri Peri Spicy Fries
76402,Single Order,Pulled Chicken Burger Only
76403,Single Order,Fusion Nuggets Only
76404,Single Order,Peri Peri Chicken Hot Dog Only
76405,Single Order,Chicken Wings Tossed In Tangy Sauce Only
76406,Single Order,Hot Spicy Gochujang Mini Tub
76407,Single Order,Chicken With Bones Only
76408,Single Order,Sweet Smokey Chicken Tossed In Chilli Oil
76409,Single Order,Chilli Dog Only
76410,Single Order,Extra Dipping Sauce
76411,Single Order,Mango Chicken Burger
76412,Single Order,Chicken With Bones Tossed In Tangy Sauce Only
76413,Single Order,Mineral Water
76414,Combos,Chicken Strips Combo Boneless Chicken
76415,Combos,Burger stuffed with pulled chicken local potato fries fresh lemonade dipping sauce
76416,Combos,Peri Peri Chicken Hot Dog Combo
76417,Combos,Chicken Wings Tossed in Tangy Sauce Combo
76418,Combos,Chilli Dog Combo
76419,Combos,Chicken Popcorn With Lemon Garlic Chips Combo
76420,Combos,Chicken With Bones Tossed In Tangy Sauce
76421,Combos,Hot Spicy Gochujang Mini Tub Combo
76422,Combos,Chicken With Bones Combo
76423,Combos,Mango Chicken Burger Combo
76424,Combos,Fusion Nuggets 6 Pcs
76425,Combos,Sweet Smoky Chicken Tossed in Chilli Oil Combo
76426,Beverages,Fresh Lemonade 250 Ml
76427,Beverages,Coffee With Caramel Cream 250 Ml
76428,Beverages,Coffee 250 Ml
76429,Recommended,Small Momos Chicken
76430,Recommended,Sizzler Chicken Momo
76431,Recommended,Fried Small Momos Chicken
76432,Recommended,Boneless Chilli Chicken Gravy 10 Pcs
76433,Recommended,Mixed Fried Chow
76434,Recommended,Chicken Garlic Fried Rice
76435,Recommended,Chilly Paneer Gravy
76436,Momos,Small Momos Chicken
76437,Momos,Sizzler Chicken Momo
76438,Momos,Tandoori Momo Chicken
76439,Momos,Cocktail Chicken Momo
76440,Momos,Chicken Crispy Momo
76441,Momos,Fried Small Momos Chicken
76442,Garvy,Veg Manchurian 10Pcs
76443,Garvy,Boneless Chicken Manchurian gravy10
76444,Garvy,Boneless Lemon Chicken Gravy 10 Pcs
76445,Garvy,Boneless Chilli Chicken Gravy 10 Pcs
76446,Garvy,Boneless Garlic Chicken Gravy 10 Pcs
76447,Garvy,Paneer Manchurian 10Ps
76448,Garvy,Chilli Paneer gravy10
76449,Garvy,Boneless Garlic Chicken Gravy 1 Plate 10 Pcs
76450,Pasta,Cocktail Pasta Veg
76451,Pasta,Chicken Cocktail Pasta
76452,99 Store,Fried noodles and soup
76453,99 Store,Fried noodles with veg soup
76454,99 Store,Fried rice and soup
76455,99 Store,Tawa Roti 2pcs with mutton keema
76456,Starters,Chicken 65 Boneless 10 Pcs
76457,Starters,Chilly Chicken Gravy 10 Pcs
76458,Starters,Slice Pork with Mushroom
76459,Starters,Pork Chilly Gravy
76460,Starters,Paneer Chilly Gravy
76461,Starters,Baby Corn Golden Fry
76462,Starters,Pork Chilly Dry
76463,Starters,Chilli Chicken Boneless Dry 1 Plate 10 Pcs
76464,Starters,Pork Dry Fry
76465,Starters,Chilly Potato Gravy
76466,Make Your Own Combo,Paneer Manchurian and Veg Fried Rice
76467,Make Your Own Combo,Pork Mushroom Fried Rice and Boneless Chilli Chicken Gravy 10 Pcs
76468,Make Your Own Combo,Chicken Fried Chow and Chicken In Hot Garlic Sause 10 Pcs
76469,Make Your Own Combo,Peas Pulao and Mix Veg
76470,Chow,Chicken Fried Chow
76471,Chow,Chicken Mushroom Soup Chow
76472,Chow,Pork Chowmein Gravy
76473,Chow,Mix Chowmein Gravy with pork
76474,Chow,Chicken Soup Chow
76475,Chow,Egg Fried Chow
76476,Chow,Mix Chow
76477,Chow,Chicken Schezwan Fried Chow
76478,Chow,Chicken Chowmein Gravy
76479,Chow,Pork Mushroom Chowmein Gravy
76480,Chow,Pork Schezwan Chow
76481,Chow,Pork Mushroom Chow
76482,Chow,Veg Fried Chow
76483,Chow,Mixed Fried Chow
76484,Chow,Pork Fried Chow
76485,Chow,Mushroom Fried Chow
76486,Chow,Chicken Mushroom Fried Chow
76487,Chow,Veg schezwan chow
76488,Chicken,Chicken Curry 4 Pcs
76489,Fried Rice,Pork Mushroom Fried Rice
76490,Fried Rice,Pork Schezwan Fried Rice
76491,Fried Rice,Chicken Mushroom Fried Rice
76492,Fried Rice,Chicken Garlic Fried Rice
76493,Fried Rice,Chicken Mushroom Schezwan Fried Rice
76494,Soup,Chicken Lemon Coriendar Soup
76495,Soup,Hot And Sour Soup 400 ml
76496,Roll,Egg Mayonnaise Roll
76497,Roll,Paneer Mayonnaise Roll
76498,Roll,Veg Roll
76499,Roll,Veg Mayonnaise Roll
76500,Roll,Egg Roll
76501,Roll,Chicken Roll
76502,Roll,Chicken Mayonnaise Roll 1 pcServe with Tomato Sauce
76503,Roll,Egg Chicken Roll 1 pcServe with Tomato Sauce
76504,Roll,Egg Chicken Mayonnaise Roll
76505,Roll,Double Egg Mayonnaise Roll
76506,Egg,Double Omelette
76507,Egg,Omelette Curry
76508,Sandwiches,French Fries
76509,Sandwiches,Chicken Grilled Sandwich
76510,Sandwiches,Chicken Cheese Sandwich
76511,Sandwiches,Chicken Sandwich
76512,Sandwiches,Chicken Drumstick 4 Pcs
76513,Sandwiches,Chicken Cheese Grilled Sandwich with Chilled Juice
76514,Sandwiches,Chicken Grilled Sandwich with Chilled Juice
76515,Sandwiches,Chicken Cheese Sandwich with chilled juice
76516,Sandwiches,French fries with chilled juice
76517,Vegetable,Paneer Butter Masala
76518,Vegetable,Sahi Paneer
76519,Vegetable,Karai Paneer
76520,Vegetable,Palak Paneer
76521,Vegetable,Aloo Bhajee
76522,Vegetable,Paneer Mattar
76523,Burgers,Chicken Cheese Burger French Fries
76524,Burgers,Chicken Cheese Burger With Fries With Chilled Juice
76525,Burgers,Chicken Burger With Fries
76526,Burgers,Chicken Burger Combo
76527,Burgers,Fish Burger With Fries
76528,Chop Suey,Veg Chop Suey
76529,Chop Suey,Chicken Chop Suey
76530,Prawn,Prawn Fried Rice
76531,Prawn,Prawn Chilly Gravy
76532,Prawn,Prawn Chowmien
76533,Prawn,Prawn Chilly Dry
76534,Veg Main Course,Garlic Veg Mushroom
76535,Veg Main Course,Paneer Manchurian
76536,Veg Main Course,Chilly Paneer Gravy
76537,Fish Chilly Drygravy,Fish Chilly Gravy
76538,Fish Chilly Drygravy,Fish Chilly Dry
76539,Thali Indian,Chicken Thali
76540,Thali Indian,Mutton Thali
76541,Thali Indian,Veg Thali
76542,Thali Indian,Fish Thali
76543,Nonveg Main Course,Sweet And Sour Chicken
76544,Nonveg Main Course,Chicken Dry Fry Boneless 10 Pcs
76545,Nonveg Main Course,Slice Chicken With Mushroom 10 Pcs
76546,Nonveg Main Course,Garlic Chicken
76547,Nonveg Main Course,Chicken In Hot Garlic Sause 10 Pcs
76548,Nonveg Main Course,Chicken With Mushroom
76549,Finger Chicken Thai Style boneless,Finger Chicken Thai Style boneless 10 Pcs
76550,Mutton,Mutton Curry 4 Pc
76551,Pakora,Boneless Chicken Pakora 1 Plate 6 Pcs
76552,Pakora,Onion Pakora 1 Plate 8 Pcs
76553,Pakora,Paneer Pakora 1 Plate 8 Pc
76554,Indian,Plain Rice
76555,Indian,Tawa Roti Per Pc
76556,Indian,Tawa Roti Withbutter
76557,Fish,Fish Fry 2 Pcs
76558,Recommended,Fish Kalia
76559,Recommended,Rohu Fish Fry
76560,Recommended,Chicken Butter Masala B L
76561,Recommended,Aloo Paneer
76562,Recommended,Baingan Bharta
76563,Recommended,Egg Masala
76564,Recommended,Dal Tadka Black
76565,Recommended,Dal Mughlai
76566,Fish Main Course,Boal Fish Pyaza
76567,Fish Main Course,Fish Curry Light Gravy
76568,Fish Main Course,Rohu Fish Fry
76569,Fish Main Course,Ilish Fish Curry
76570,Fish Main Course,Boal Fish Curry
76571,Fish Main Course,Ari Fish Curry
76572,Fish Main Course,Koi Fish Curry
76573,Fish Main Course,Pabda Fish Curry
76574,Fish Main Course,Sidal Chutney
76575,Fish Main Course,Chital Fish Curry
76576,Chicken,Chicken Butter Masala B L
76577,Chicken,Chicken Tikka Masala B L
76578,Chicken,CHICKEN KASHA
76579,Chicken,CHICKEN CURRY LOCAL
76580,Chicken,Chicken Kasha Local
76581,Salad,Kheera Salad
76582,Make you own combo,Paneer Butter Masala and Butter Naan
76583,Veg Main Course,Aloo Paneer
76584,Veg Main Course,Aloo Bhaji
76585,Veg Main Course,Aloo Bharta
76586,Veg Main Course,Mixed Vegetable
76587,Veg Main Course,Baingan Bhaji
76588,Veg Main Course,Baingan Bharta
76589,Tandoor & Paratha,Masala Kulcha
76590,Tandoor & Paratha,Roti with Butter
76591,Tandoor & Paratha,Roti Plain Tawa
76592,Tandoor & Paratha,Plain Naan
76593,Tandoor & Paratha,Plain Roti with Butter
76594,Tandoor & Paratha,Butter Naan
76595,Tandoor & Paratha,Tandoori Paratha
76596,Tandoor & Paratha,Aloo Paratha 1 Pcs
76597,Tandoor & Paratha,Paneer Kulcha
76598,Mutton Main Course,Mutton Kasha
76599,Egg Main Course & Starters,Omelette
76600,Egg Main Course & Starters,Egg Curry
76601,Egg Main Course & Starters,Egg Bhujia
76602,Egg Main Course & Starters,Omelette Curry
76603,Egg Main Course & Starters,Egg Masala
76604,Dal,Dal Plain
76605,Dal,Dal Tadka Black
76606,Papad & Raita,Papad Dry
76607,Papad & Raita,Papad Fry
76608,Chicken Deluxe Thali,Chicken Deluxe Thali
76609,Mutton deluxe thali,Mutton Deluxe Thali
76610,Fish deluxe thali,Fish Deluxe Thali
76611,Vegetables deluxe thali,Veg Deluxe Thali
76612,Egg deluxe thali,Egg Deluxe Thali
76613,Chicken thali,Chicken Thali 5cp
76614,Fish thali,Fish Thali 5cp
76615,Mutton thali,Mutton Thali 5cp
76616,Veg thali,Veg Thali 5cp
76617,Masala Dosa,Butter Masala
76618,Masala Dosa,Mysore Masala
76619,Masala Dosa,Butter Mysore Masala
76620,Masala Dosa,Ghee Roast Masala
76621,Masala Dosa,Butter Paneer Masala
76622,Masala Dosa,Paneer Masala
76623,Masala Dosa,Taste Spl Masala Dosa
76624,Masala Dosa,Butter Onion Masala
76625,Masala Dosa,Paper Masala
76626,Masala Dosa,Onion Masala
76627,Masala Dosa,Cheese Mysore Masala
76628,Masala Dosa,Cheese Paneer Masala
76629,Masala Dosa,Cheese Onion Masala
76630,Snacks n,Idli Sambar
76631,Snacks n,Idli Vada
76632,Snacks n,Vada Sambar
76633,Snacks n,Chapati 3pcs With Curry
76634,Snacks n,Veg Upma
76635,Snacks n,Rasam Idli
76636,Snacks n,Mix Veg Pakoda 8 Pcs
76637,Snacks n,Dahi Vada
76638,Snacks n,Chole Batora 2pc
76639,Snacks n,Dahi Idli
76640,Snacks n,Masala Vada
76641,Snacks n,Finger Chips
76642,Snacks n,Chilli Gobi
76643,Snacks n,Gobi Manchurian
76644,Dosa Plain,Set Disa
76645,Dosa Plain,Ghee Roast Plain
76646,Dosa Plain,Paper Plain
76647,Dosa Plain,Butter Plain
76648,Dosa Plain,Mysore Plain
76649,Dosa Plain,Onion Plain
76650,Dosa Plain,Cheese Plain
76651,Dosa Plain,Mysore Cheese Plain
76652,Utthapams,Onion Tomato Utthapam
76653,Utthapams,Paneer Utthapam
76654,Utthapams,Coconut Tomato Utthapam
76655,Utthapams,Coconut Utthapam
76656,Utthapams,Mix Utthapam
76657,Utthapams,Vegetable Utthapam
76658,Utthapams,Onion Utthapam
76659,Utthapams,Tomato Utthapam
76660,Utthapams,Plain Utthapam
76661,Utthapams,Cheese Utthapam
76662,Rava Masala Dosa,Ghee Paneer Rava Masala
76663,Rava Masala Dosa,Paneer Rava Masala
76664,Rava Masala Dosa,Veg Rava Masala
76665,Rava Masala Dosa,Coconut Rava Masala
76666,Rava Masala Dosa,Butter Paneer Rava Masala
76667,Rava Masala Dosa,Onion Rava Masala
76668,Rava Masala Dosa,Onion Rava Paneer Masala
76669,Rava Masala Dosa,Butter Rava Masala
76670,Rava Masala Dosa,Rava Masala
76671,Rava Masala Dosa,Cheese Rava Masala
76672,South Special Dosa,Andra Ghee Roast Masala Dosa
76673,South Special Dosa,Andra Butter Masala Dosa
76674,South Special Dosa,Andra Paneer Masala Dosa
76675,South Special Dosa,Pesarattu Masala Dosa
76676,South Special Dosa,Andra Butter Plain Dosa
76677,South Special Dosa,Andra Masala Dosa
76678,South Special Dosa,Pesarattu Plain Dosa
76679,South Special Dosa,Andra Ghee Roast Plain Dosa
76680,South Special Dosa,Andra Plain Dosa
76681,South Special Dosa,Andra Cheese Masala Dosa
76682,Kerala Parotta n,Kerala Parotta 3 Pcs With Curry
76683,Kerala Parotta n,Chilli Parotta
76684,Kerala Parotta n,Extra Appam
76685,Kerala Parotta n,Tomato Fry n
76686,Kerala Parotta n,Appam With Blackgram
76687,Kerala Parotta n,Appam With Green Peas
76688,Kerala Parotta n,Appam With Veg Stew
76689,Kerala Parotta n,Bun Parotta 2 Pcs n
76690,Kerala Parotta n,Coin Parotta 4 Pcs n
76691,Kerala Parotta n,Special Parotta 1 Pc n
76692,Rice n,Sambar Rice
76693,Rice n,Tomato Rice
76694,Rice n,Ghee Pongal Vada
76695,Rice n,Rasam Rice
76696,Rice n,Coconut Rice
76697,Rice n,Tamarind Rice
76698,Rice n,Curd Rice
76699,Rava Plain,Coconut Rava Dosa
76700,Rava Plain,Onion Rava Dosa
76701,Rava Plain,Butter Rava Dosa
76702,Rava Plain,Rava Dosa Plain
76703,Rava Plain,Veg Rava Dosa
76704,Rava Plain,Cheese Rava Dosa
76705,Rava Plain,Onion Cheese Rava Dosa
76706,Rice o,Paneer Pulao
76707,Rice o,Veg Biryani
76708,Rice o,Veg Pulao
76709,Rice o,Peas Pulao
76710,Rice o,Jeera Rice
76711,Rice o,Steam Rice
76712,South Indian Thali n,South India Thali 1
76713,South Indian Thali n,ricechappati 2 Types Vegrasamsambaracharpapadcurdbanana Chipsdessert
76714,South Indian Thali n,Rice Ghee Chappati 2 Types VegSambarRasamParippa Wit GheeAcharCurdBanana Chips Dessert N
76715,South Indian Thali n,Sadhya
76716,Paneer,Paneer Butter Masala Gravy
76717,Paneer,Mattar Paneer
76718,Vegetables,Mix Vegetables
76719,Vegetables,Aloo Jeera
76720,Vegetables,Aloo Gobi Masala
76721,Mushroom,Mattar Mushroom
76722,Mushroom,Mushroom Masalam
76723,Spl Combo,Mini Masala Dosamini Utthapam1 Idli1 Vada Juice
76724,Spl Combo,Appam With Veg Kurma
76725,Dal o,Dal Butter Fry
76726,Dal o,Dal Fry
76727,Dal o,Plain Dal
76728,Snacks si,Paneer Pakora 8 Pcs
76729,Snacks si,Veg Pakora 8 Pcs
76730,Extras si,Payasamkheer
76731,Extras si,Sewaiyan
76732,Extras si,Halwa
76733,Combo,Mini Masala Dosamini Utthapam2 Idlis Juice
76734,Roti,Tawa Plain Roti
76735,Roti,Tawa Ghee Roti
76736,Affordable Meal,Kerala Parotta 3 Pcs With Curry
76737,Taste Special Thali,Onam Sadya Special
76738,Extra,Mix Veg Raita
76739,APPTIZERS NON VEG,CHICKEN MOMO STEAM
76740,APPTIZERS NON VEG,CRISPY CHICKEN WITH SESAME SEED
76741,APPTIZERS NON VEG,DRUMS OF HEAVEN
76742,APPTIZERS NON VEG,FISH FINGERS
76743,APPTIZERS NON VEG,CRISPY FRIED SLICED PORK
76744,APPTIZERS NON VEG,SLICED CHICKEN MONGOLIAN STYLE
76745,APPTIZERS NON VEG,HAKKA CHILLI CHICKEN
76746,APPTIZERS NON VEG,CHICKEN WONTON FRY
76747,APPTIZERS NON VEG,GOLDEN FRIED PRAWNS
76748,APPTIZERS NON VEG,GRILLED SLICE PORK PERI PERI
76749,APPTIZERS NON VEG,CHICKEN MOMO FRIED
76750,APPTIZERS NON VEG,CHILLI OYSTER FISH
76751,APPTIZERS NON VEG,PORK CHILLI DRY
76752,APPTIZERS NON VEG,SINGAPORE CHILLI PRAWN
76753,APPTIZERS NON VEG,CHICKEN DRY FRY BL
76754,APPTIZERS NON VEG,PRAWN BUTTER GARLIC
76755,APPTIZERS NON VEG,BEIJING CHICKEN
76756,APPTIZERS NON VEG,PORK CHILLY GRAVY
76757,APPTIZERS NON VEG,PRAWNS CHILLI PEPPER
76758,APPTIZERS NON VEG,OCEAN CRUMB FRIED FISH
76759,APPTIZERS NON VEG,PRAWNS KASEANG
76760,APPTIZERS NON VEG,ROAST PORK CHILLI SEZCHWAN
76761,APPTIZERS NON VEG,SHREDDED CHICKEN BLACK PEPPER SAUCE
76762,APPTIZERS NON VEG,PRAWNS BANANA LEAF
76763,APPTIZERS NON VEG,ROAST PORK PEKING STYLE
76764,APPTIZERS NON VEG,PRAWNS SALT PEPPER
76765,APPTIZERS NON VEG,FISH TEMPURA
76766,APPTIZERS NON VEG,FISH BUTTER GARLIC PEPPER
76767,APPTIZERS NON VEG,FISH HONEY QUEEN SAUCE
76768,APPTIZERS NON VEG,SPICY PRAWN WITH BARBEQUE SAUCE
76769,APPTIZERS NON VEG,PANFRIED CHILLI FISH
76770,APPTIZERS NON VEG,CRISPY FISH SALT PEPPER
76771,APPTIZERS NON VEG,BLACK PEPPER PORK
76772,APPTIZERS NON VEG,SLICE PORK IN OYSTER SAUCE
76773,APPTIZERS NON VEG,TERIYAKI PORK SKEWERS
76774,APPTIZERS NON VEG,MUSTARD CHILLI PRAWN
76775,APPTIZERS NON VEG,LATMEKAI
76776,APPTIZERS NON VEG,FIVE SPICE FISH FRY
76777,APPTIZERS NON VEG,CHINESE STYLE FISH FRY
76778,APPTIZERS NON VEG,SCHEZWAN FISH ORENTAL STYLE
76779,APPTIZERS NON VEG,CRISPY CHICKEN THAI BASIL SAUCE
76780,APPTIZERS NON VEG,STIR FRY HOT BASIL CHICKEN
76781,APPTIZERS NON VEG,GINGER FISH IN SWEET CHILLI SAUCE
76782,APPTIZERS NON VEG,STIR FRY SPICY CUMIN PORK
76783,NOODLES NONVEG,CHICKEN HAKKA NOODLES SHILLONG STYLE
76784,NOODLES NONVEG,PORK HAKKA NOODLES SHILLONG STYLE
76785,NOODLES NONVEG,CHICKEN SEZCHWAN NOODLES
76786,NOODLES NONVEG,CHICKEN CHILLI GARLIC NOODLES
76787,NOODLES NONVEG,CHICKEN BAAME NOODLES
76788,NOODLES NONVEG,MIXED NOODLES
76789,NOODLES NONVEG,PORK BAAME NOODLES
76790,NOODLES NONVEG,PRAWNS HAKKA NOODLES
76791,NOODLES NONVEG,CHICKEN HAKKA NOODLES MUMBAI STYLE
76792,NOODLES NONVEG,PORK CHILLI GARLIC NOODLES
76793,NOODLES NONVEG,CHICKEN DAN MEEAN NOODLES
76794,NOODLES NONVEG,CHICKEN CANTONESE NOODLES
76795,NOODLES NONVEG,PORK HAKKA NOODLES MUMBAI STYLE
76796,NOODLES NONVEG,EGG HAKKA NOODLE
76797,NOODLES NONVEG,PORK DAN MEEAN NOODLES
76798,NOODLES NONVEG,CHICKEN RICE NOODLES
76799,NOODLES NONVEG,PORK CANTONESE NOODLES
76800,NOODLES NONVEG,CHICKEN GINGER ONION NOODLES
76801,NOODLES NONVEG,PORK GINGER ONION NOODLES
76802,NOODLES NONVEG,CRISPY SOFT NOODLES NONVEG
76803,JAPANESEKOREAN,RAMEN NOODLES CHICKEN
76804,JAPANESEKOREAN,CHICKEN KATSU GIMBAP
76805,JAPANESEKOREAN,DANGMYEON NOODLES CHICKEN
76806,JAPANESEKOREAN,CRUNCHY TEMPURA PRAWNS SPICY
